type,facility_name,zip
COUNTY JAIL,DEWEY COUNTY JAIL,57656
COUNTY JAIL,EDMUNDS COUNTY JAIL,57451
COUNTY JAIL,FALL RIVER COUNTY JAIL,57747
COUNTY JAIL,FAULK COUNTY JAIL,57438
DETENTION CENTER,GRANT COUNTY MILBANK DETENTION CENTER,57252
COUNTY JAIL,HUGHES COUNTY JAIL,57501
COUNTY JAIL,LAKE COUNTY JAIL,57042
COUNTY JAIL,LAWRENCE COUNTY JAIL,57732
COUNTY JAIL,MARSHALL COUNTY JAIL,57430
COUNTY JAIL,MEADE COUNTY JAIL,57785
COUNTY JAIL,MINNEHAHA COUNTY,57104
COUNTY JAIL,PENNINGTON COUNTY JAIL,57701
COUNTY JAIL,ROBERTS COUNTY JAIL,57262
COUNTY JAIL,UNION COUNTY JAIL,57025
COUNTY JAIL,WALWORTH COUNTY JAIL,57472
CITY JAIL,WINNER CITY JAIL,57580
CITY JAIL,YANKTON CITY JAIL,57078
DETENTION CENTER,ANDERSON COUNTY DETENTION FACILITY,37716
COUNTY JAIL,BEDFORD COUNTY JAIL,37160
COUNTY JAIL,BENTON COUNTY JAIL,38320
COUNTY JAIL,BLEDSOE COUNTY JAIL,37367
COUNTY JAIL,BLOUNT COUNTY JAIL,37804
JUSTICE CENTER,BRADLEY COUNTY JUSTICE CENTER,37311
COUNTY JAIL,CAMPBELL COUNTY JAIL,37757
COUNTY JAIL,CANNON COUNTY JAIL,37190
COUNTY JAIL,CARROLL COUNTY JAIL,38344
COUNTY JAIL,CARTER COUNTY JAIL,37643
JUSTICE CENTER,CHEATHAM COONTY CRIMINAL JUSTICE CENTER,37015
COUNTY JAIL,CHESTER COUNTY JAIL,38340
COUNTY JAIL,CLAIBORNE COUNTY JAIL,37879
COUNTY JAIL,CLAY COUNTY JAIL,38551
COUNTY JAIL,COCKE COUNTY JAIL,37821
COUNTY JAIL,COFFEE COUNTY JAIL,37355
COUNTY JAIL,CROCKETT COUNTY JAIL,38001
COUNTY JAIL,CUMBERLAND COUNTY JAIL,38555
COUNTY JAIL,DECATUR COUNTY JAIL,38329
COUNTY JAIL,DE KALB COUNTY JAIL,37166
COUNTY JAIL,DICKSON COUNTY JAIL,37036
COUNTY JAIL,DYER COUNTY JAIL,38024
COUNTY JAIL,FAYETTE COUNTY JAIL,38068
COUNTY JAIL,FENTRESS COUNTY JAIL,38556
COUNTY JAIL,FRANKLIN COUNTY JAIL,37398
COUNTY JAIL,GIBSON COUNTY JAIL,38382
COUNTY JAIL,GILES COUNTY JAIL,38478
COUNTY JAIL,GRAINGER COUNTY JAIL,37861
COUNTY JAIL,GREENE COUNTY JAIL,37743
COUNTY JAIL,GRUNDY COUNTY JAIL,37301
COUNTY JAIL,HAMBLEN COUNTY JAIL,37814
COUNTY JAIL,HAMILTON COUNTY JAIL,37402
COUNTY JAIL,HANCOCK COUNTY JAIL,37869
COUNTY JAIL,HARDEMAN COUNTY JAIL,38008
COUNTY JAIL,HARDIN COUNTY JAIL,38372
COUNTY JAIL,HAWKINS COUNTY JAIL,37857
COUNTY JAIL,HAYWOOD COUNTY JAIL,38012
COUNTY JAIL,HENDERSON COUNTY JAIL,38351
COUNTY JAIL,HENRY COUNTY JAIL,38242
COUNTY JAIL,HICKMAN COUNTY JAIL,37033
COUNTY JAIL,HOUSTON COUNTY JAIL,37061
COUNTY JAIL,HUMPHREYS COUNTY JAIL,37185
COUNTY JAIL,JACKSON COUNTY JAIL,38562
DETENTION CENTER,JEFFERSON COUNTY DETENTION CENTER,37725
COUNTY JAIL,JOHNSON COUNTY JAIL,37683
COUNTY JAIL,KNOX COUNTY,37901
COUNTY JAIL,LAKE COUNTY JAIL,38079
COUNTY JAIL,LAUDERDALE COUNTY JAIL,38063
COUNTY JAIL,LAWRENCE COUNTY JAIL,38464
COUNTY JAIL,LEWIS COUNTY JAIL,38462
COUNTY JAIL,LINCOLN COUNTY JAIL,37334
COUNTY JAIL,LOUDON COUNTY JAIL,37771
COUNTY JAIL,MCMINN COUNTY JAIL,37371
COUNTY JAIL,MCNAIRY COUNTY JAIL,38375
COUNTY JAIL,MACON COUNTY JAIL,37083
COUNTY JAIL,MADISON COUNTY PENAL FARM,38301
COUNTY JAIL,MADISON COUNTY JAIL,38301
COUNTY JAIL,MARION COUNTY JAIL,37347
COUNTY JAIL,MARSHALL COUNTY JAIL,37019
COUNTY JAIL,MAURY COUNTY JAIL,38401
COUNTY JAIL,MONROE COUNTY JAIL,37354
COUNTY JAIL,MONTGOMERY COUNTY JAIL,37040
COUNTY JAIL,MORGAN COUNTY JAIL,37887
COUNTY JAIL,OBION COUNTY JAIL,38261
COUNTY JAIL,OVERTON COUNTY JAIL,38570
COUNTY JAIL,PERRY COUNTY JAIL,37096
COUNTY JAIL,PICKETT COUNTY JAIL,38549
COUNTY JAIL,POLK COUNTY JAIL,37307
COUNTY JAIL,PUTNAM COUNTY JAIL,38501
COUNTY JAIL,RHEA COUNTY JAIL,37321
COUNTY JAIL,ROANE COUNTY JAIL,37763
COUNTY JAIL,ROBERTSON COUNTY JAIL,37172
COUNTY JAIL,RUTHERFORD COUNTY JAIL,37130
COUNTY JAIL,RUTHERFORD COUNTY WORKHOUSE,37130
COUNTY JAIL,SCOTT COUNTY JAIL,37756
COUNTY JAIL,SEQUATCHIE COUNTY JAIL,37327
COUNTY JAIL,SEVIER COUNTY JAIL,37862
CORRECTIONAL FACILITY,SHELBY COUNTY CORRECTIONAL CENTER,38134
JUSTICE CENTER,SHELBY COUNTY JUSTICE CENTER,38103
COUNTY JAIL,SMITH COUNTY JAIL,37030
COUNTY JAIL,STEWART COUNTY JAIL,37058
COUNTY JAIL,SULLIVAN COUNTY JAIL,37617
COUNTY JAIL,SUMNER COUNTY JAIL,37066
COUNTY JAIL,TIPTON COUNTY JAIL,38019
COUNTY JAIL,TROUSDALE COUNTY JAIL,37074
COUNTY JAIL,UNICOI COUNTY JAIL,37650
COUNTY JAIL,UNION COUNTY JAIL,37807
COUNTY JAIL,VAN BUREN COUNTY JAIL,38585
COUNTY JAIL,WARREN COUNTY JAIL,37110
COUNTY JAIL,WASHINGTON COUNTY JAIL,37659
COUNTY JAIL,WEAKLEY COUNTY JAIL,38225
COUNTY JAIL,WHITE COUNTY JAIL,38583
COUNTY JAIL,WILLIAMSON COUNTY JAIL,37064
COUNTY JAIL,WILSON COUNTY JAIL,37087
COUNTY JAIL,DAVIDSON COUNTY SHERIFFS OFFICE,37201
COUNTY JAIL,MOORE COUNTY JAIL,37352
CITY JAIL,JOHNSON CITY JAIL,37605
DETENTION CENTER,METRO DAVIDSON COUNTY DETENTION FAC- C.C.A.,37211
WORK RELEASE,SILVERDALE PENAL FARM-CCA,37422
DETENTION CENTER,WEST TENNESSEE DET FAC - CCA,38049
COUNTY JAIL,ANDERSON COUNTY JAIL,75801
COUNTY JAIL,ANDREWS COUNTY JAIL,79714
COUNTY JAIL,ANGELINA COUNTY JAIL,75902
COUNTY JAIL,ARANSAS COUNTY JAIL,78382
COUNTY JAIL,ARCHER COUNTY JAIL,76351
COUNTY JAIL,ARMSTRONG COUNTY JAIL,79019
COUNTY JAIL,ATASCOSA COUNTY JAIL,78026
COUNTY JAIL,AUSTIN COUNTY JAIL,77418
COUNTY JAIL,BAILEY COUNTY SHERIFFS DEPT,79347
LAW ENFORCEMENT CENTER,BANDERA COUNTY LAW ENFORCEMENT CENTER,78003
COUNTY JAIL,BASTROP COUNTY JAIL,78602
COUNTY JAIL,BEE COUNTY JAIL,78102
LAW ENFORCEMENT CENTER,BELL COUNTY LAW ENFORCEMENT CENTER,76513
DETENTION CENTER,BEXAR COUNTY ADULT DETENTION CENTER,78207
COUNTY JAIL,BLANCO COUNTY JAIL,78636
COUNTY JAIL,BOSQUE COUNTY JAIL,76665
COUNTY JAIL,BOWIE COUNTY,75501
COUNTY JAIL,BRAZORIA COUNTY JAIL,77515
COUNTY JAIL,BRAZOS COUNTY,77803
COUNTY JAIL,BREWSTER COUNTY JAIL,79830
COUNTY JAIL,BROOKS COUNTY JAIL,78355
COUNTY JAIL,BROWN COUNTY JAIL,76801
COUNTY JAIL,BURLESON COUNTY JAIL,77836
COUNTY JAIL,BURNET COUNTY JAIL,78611
COUNTY JAIL,CALDWELL COUNTY JAIL,78644
COUNTY JAIL,CALLAHAN COUNTY JAIL,79504
COUNTY JAIL,CAMERON COUNTY,78675
COUNTY JAIL,CAMP COUNTY JAIL,75686
COUNTY JAIL,CARSON COUNTY JAIL,79068
COUNTY JAIL,CASS COUNTY JAIL,75563
COUNTY JAIL,CASTRO COUNTY JAIL,79027
COUNTY JAIL,CHAMBERS COUNTY JAIL,77514
COUNTY JAIL,CHEROKEE COUNTY JAIL,78785
COUNTY JAIL,CHILDRESS COUNTY JAIL,79201
COUNTY JAIL,CLAY COUNTY JAIL,76365
COUNTY JAIL,COCHRAN COUNTY JAIL,79346
COUNTY JAIL,COLEMAN COUNTY JAIL,76834
COUNTY JAIL,COLLIN COUNTY JAIL,75070
COUNTY JAIL,COLLINGSWORTH COUNTY JAIL,79095
COUNTY JAIL,COLORADO COUNTY JAIL,78934
COUNTY JAIL,COMAL COUNTY JAIL,78130
LAW ENFORCEMENT CENTER,COMANCHE COUNTY LAW ENFORCEMENT CENTER,76442
COUNTY JAIL,COOKE COUNTY JAIL,76240
COUNTY JAIL,CORYELL COUNTY JAIL,76528
COUNTY JAIL,CRANE COUNTY JAIL,79731
COUNTY JAIL,CROCKETT COUNTY JAIL,76943
COUNTY JAIL,CROSBY COUNTY JAIL,79322
COUNTY JAIL,CULBERSON COUNTY JAIL,79855
REGIONAL JAIL,DALLAM-HARTLEY REGIONAL JAIL,79022
COUNTY JAIL,DALLAS COUNTY,75207
COUNTY JAIL,DAWSON COUNTY JAIL,79331
COUNTY JAIL,DEAF SMITH COUNTY JAIL,79045
COUNTY JAIL,DELTA COUNTY JAIL,75432
DETENTION CENTER,DENTON COUNTY DETENTION CENTER,76205
COUNTY JAIL,DE WITT COUNTY JAIL,77954
COUNTY JAIL,DICKENS COUNTY JAIL,79229
COUNTY JAIL,DIMMIT COUNTY JAIL,78834
COUNTY JAIL,DONLEY COUNTY JAIL,79226
COUNTY JAIL,DUVAL COUNTY JAIL,78384
COUNTY JAIL,EASTLAND COUNTY JAIL,76448
COUNTY JAIL,ECTOR COUNTY JAIL,79760
COUNTY JAIL,EDWARDS COUNTY JAIL,78880
COUNTY JAIL,ELLIS COUNTY JAIL,75165
DETENTION CENTER,EL PASO COUNTY DETENTION FACILITY,79901
COUNTY JAIL,ERATH COUNTY JAIL,76401
COUNTY JAIL,FANNIN COUNTY JAIL,75418
JUSTICE CENTER,FAYETTE COUNTY JUSTICE CENTER,78945
COUNTY JAIL,FISHER COUNTY JAIL,79543
COUNTY JAIL,FORT BEND COUNTY JAIL,77469
COUNTY JAIL,FRANKLIN COUNTY JAIL,75457
COUNTY JAIL,FREESTONE COUNTY JAIL,75840
LAW ENFORCEMENT CENTER,GAINES COUNTY LAW ENFORCEMENT CENTER,79360
COUNTY JAIL,GALVESTON COUNTY JAIL,77550
COUNTY JAIL,GARZA COUNTY JAIL,79356
COUNTY JAIL,GILLESPIE COUNTY JAIL,78624
COUNTY JAIL,GLASSCOCK COUNTY JAIL,79739
COUNTY JAIL,GOLIAD COUNTY JAIL,77963
COUNTY JAIL,GONZALES COUNTY JAIL,78629
COUNTY JAIL,GRAY COUNTY JAIL,79065
COUNTY JAIL,GRAYSON COUNTY JAIL,75090
COUNTY JAIL,GREGG COUNTY JAIL,75601
COUNTY JAIL,GRIMES COUNTY JAIL,77830
DETENTION CENTER,GUADALUPE COUNTY DETENTION CENTER,78155
LAW ENFORCEMENT CENTER,HALE COUNTY LAW ENFORCEMENT CENTER,79072
COUNTY JAIL,HALL COUNTY JAIL,79245
COUNTY JAIL,HAMILTON COUNTY JAIL,76531
COUNTY JAIL,HANSFORD COUNTY JAIL,79081
COUNTY JAIL,HARDEMAN COUNTY JAIL,79252
COUNTY JAIL,HARDIN COUNTY JAIL,77625
COUNTY JAIL,HARRIS COUNTY,77002
COUNTY JAIL,HARRISON COUNTY JAIL,75670
COUNTY JAIL,HASKELL COUNTY JAIL,79521
COUNTY JAIL,HAYS COUNTY JAIL,78666
COUNTY JAIL,HEMPHILL COUNTY JAIL,79014
COUNTY JAIL,HENDERSON COUNTY JAIL,75751
DETENTION CENTER,HIDALGO COUNTY ADULT DETENTION CENTER,78540
LAW ENFORCEMENT CENTER,HILL COUNTY LAW ENFORCEMENT CENTER,76645
COUNTY JAIL,HOCKLEY COUNTY JAIL,79336
COUNTY JAIL,HOOD COUNTY JAIL,76048
LAW ENFORCEMENT CENTER,HOPKINS COUNTY LAW ENFORCEMENT CENTER,75482
COUNTY JAIL,HOUSTON COUNTY JAIL,75835
COUNTY JAIL,HOWARD COUNTY JAIL,79720
COUNTY JAIL,HUDSPETH COUNTY JAIL,79851
JUSTICE CENTER,HUNT COUNTY CRIMINAL JUSTICE CENTER,75401
COUNTY JAIL,HUTCHINSON COUNTY JAIL,79008
COUNTY JAIL,JACK COUNTY JAIL,71458
COUNTY JAIL,JACKSON COUNTY JAIL,77957
LAW ENFORCEMENT CENTER,JASPER COUNTY LAW ENFORCEMENT CENTER,75951
DETENTION CENTER,JEFFERSON COUNTY DETENTION CENTER,77720
COUNTY JAIL,JIM HOGG COUNTY JAIL,78361
COUNTY JAIL,JIM WELLS COUNTY JAIL,78332
COUNTY JAIL,JOHNSON COUNTY JAIL,76031
COUNTY JAIL,JONES COUNTY JAIL,79501
COUNTY JAIL,KARNES COUNTY JAIL,78118
COUNTY JAIL,KAUFMAN COUNTY JAIL,75142
COUNTY JAIL,KENDALL COUNTY JAIL,78006
COUNTY JAIL,KERR COUNTY JAIL,78028
COUNTY JAIL,KIMBLE COUNTY JAIL,76849
COUNTY JAIL,KINNEY COUNTY JAIL,78832
COUNTY JAIL,KLEBERG COUNTY JAIL,78363
COUNTY JAIL,KNOX COUNTY JAIL,79505
COUNTY JAIL,LAMAR COUNTY JAIL,75460
LAW ENFORCEMENT CENTER,T. L. TIMMONS LAW ENFOR CTR,79339
COUNTY JAIL,LAMPASAS COUNTY JAIL,76550
COUNTY JAIL,LAVACA COUNTY JAIL,77964
COUNTY JAIL,LEE COUNTY JAIL,78942
COUNTY JAIL,LEON COUNTY JAIL,75833
COUNTY JAIL,LIMESTONE COUNTY JAIL,76642
COUNTY JAIL,LIPSCOMB COUNTY JAIL,79056
COUNTY JAIL,LIVE OAK COUNTY JAIL,78022
COUNTY JAIL,LLANO COUNTY JAIL,78643
COUNTY JAIL,LUBBOCK COUNTY JAIL,79408
COUNTY JAIL,LYNN COUNTY JAIL,79373
COUNTY JAIL,MCCULLOCH COUNTY JAIL,76825
COUNTY JAIL,MCLENNAN COUNTY JAIL,76705
COUNTY JAIL,MADISON COUNTY JAIL,77864
COUNTY JAIL,MARION COUNTY JAIL,75657
COUNTY JAIL,MARTIN COUNTY JAIL,79782
COUNTY JAIL,MASON COUNTY JAIL,76856
COUNTY JAIL,MATAGORDA COUNTY JAIL,77404
COUNTY JAIL,MAVERICK COUNTY JAIL,78852
COUNTY JAIL,MEDINA COUNTY JAIL,78861
COUNTY JAIL,MENARD COUNTY JAIL,76859
COUNTY JAIL,MIDLAND COUNTY JAIL,79701
COUNTY JAIL,MILAM COUNTY JAIL,76520
COUNTY JAIL,MILLS COUNTY JAIL,76844
COUNTY JAIL,MITCHELL COUNTY JAIL,79512
COUNTY JAIL,MONTAGUE COUNTY JAIL,76251
COUNTY JAIL,MONTGOMERY COUNTY JAIL,77301
COUNTY JAIL,MOORE COUNTY JAIL,79029
COUNTY JAIL,MORRIS COUNTY JAIL,75638
COUNTY JAIL,NACOGDOCHES COUNTY JAIL,75961
COUNTY JAIL,NAVARRO COUNTY JAIL,75110
COUNTY JAIL,NEWTON COUNTY JAIL,75966
COUNTY JAIL,NOLAN COUNTY JAIL,79556
COUNTY JAIL,NUECES COUNTY JAIL,78403
COUNTY JAIL,OCHILTREE COUNTY JAIL,79070
COUNTY JAIL,OLDHAM COUNTY JAIL,79092
COUNTY JAIL,ORANGE COUNTY JAIL,77631
LAW ENFORCEMENT CENTER,PALO PINTO COUNTY LAW ENFORCEMENT CENTER,76484
COUNTY JAIL,PANOLA COUNTY JAIL,75633
COUNTY JAIL,PARKER COUNTY JAIL,76086
COUNTY JAIL,PARMER COUNTY JAIL,79325
COUNTY JAIL,PECOS COUNTY JAIL,79735
COUNTY JAIL,POLK COUNTY JAIL,77351
DETENTION CENTER,POTTER COUNTY DETENTION CENTER,79111
COUNTY JAIL,PRESIDIO COUNTY JAIL,79843
LAW ENFORCEMENT CENTER,RAINS COUNTY LAW ENFORCEMENT CENTER,75440
COUNTY JAIL,RANDALL COUNTY JAIL,79118
COUNTY JAIL,REAGAN COUNTY JAIL,76932
LAW ENFORCEMENT CENTER,RED RIVER COUNTY LAW ENFORCEMENT CENTER,75426
CORRECTIONAL FACILITY,REEVES COUNTY CORRECTIONAL CENTER,79772
COUNTY JAIL,REFUGIO COUNTY JAIL,78377
COUNTY JAIL,ROBERTSON COUNTY JAIL,77856
COUNTY JAIL,ROCKWALL COUNTY JAIL,75087
COUNTY JAIL,RUNNELS COUNTY JAIL,76821
COUNTY JAIL,RUSK COUNTY JAIL,75652
COUNTY JAIL,SABINE COUNTY JAIL,75948
COUNTY JAIL,SAN AUGUSTINE COUNTY JAIL,75972
COUNTY JAIL,SAN JACINTO COUNTY JAIL,77331
COUNTY JAIL,SAN PATRICIO COUNTY JAIL,78387
COUNTY JAIL,SAN SABA COUNTY JAIL,76877
COUNTY JAIL,SCHLEICHER COUNTY JAIL,76936
COUNTY JAIL,SCURRY COUNTY JAIL,79549
COUNTY JAIL,SHACKELFORD COUNTY JAIL,76430
COUNTY JAIL,SHELBY COUNTY JAIL,75935
COUNTY JAIL,SHERMAN COUNTY JAIL,79084
COUNTY JAIL,SMITH COUNTY,75710
COUNTY JAIL,SOMMERVELL COUNTY JAIL,76043
COUNTY JAIL,STARR COUNTY JAIL,78582
COUNTY JAIL,STEPHENS COUNTY JAIL,76424
COUNTY JAIL,STONEWALL COUNTY JAIL,79502
COUNTY JAIL,SUTTON COUNTY JAIL,76950
COUNTY JAIL,SWISHER COUNTY JAIL,79088
COUNTY JAIL,TARRANT COUNTY,76102
COUNTY JAIL,TAYLOR COUNTY JAIL,79602
COUNTY JAIL,TERRELL COUNTY JAIL,79848
COUNTY JAIL,TERRY COUNTY JAIL,79316
COUNTY JAIL,TITUS COUNTY JAIL,75455
COUNTY JAIL,TOM GREEN COUNTY JAIL,76903
COUNTY JAIL,TRAVIS COUNTY,78767
COUNTY JAIL,TRINITY COUNTY JAIL,75845
COUNTY JAIL,TYLER COUNTY JAIL,75979
COUNTY JAIL,UPSHUR COUNTY JAIL,75644
COUNTY JAIL,UPTON COUNTY JAIL,79778
COUNTY JAIL,UVALDE COUNTY JAIL,78801
COUNTY JAIL,VAN ZANDT COUNTY JAIL,75103
COUNTY JAIL,VICTORIA COUNTY JAIL,77901
COUNTY JAIL,WALKER COUNTY JAIL,77340
COUNTY JAIL,WALLER COUNTY JAIL,77445
COUNTY JAIL,WARD COUNTY JAIL,79756
COUNTY JAIL,WASHINGTON COUNTY JAIL,77871
COUNTY JAIL,WEBB COUNTY JAIL,78042
COUNTY JAIL,WHARTON COUNTY JAIL,77488
COUNTY JAIL,WHEELER COUNTY JAIL,79096
COUNTY JAIL,WICHITA COUNTY JAIL,76307
COUNTY JAIL,WILBARGER COUNTY JAIL,76384
COUNTY JAIL,WILLACY COUNTY JAIL,78580
COUNTY JAIL,WILLIAMSON COUNTY JAIL,78626
COUNTY JAIL,WILSON COUNTY JAIL,78114
COUNTY JAIL,WINKLER COUNTY JAIL,79745
COUNTY JAIL,WISE COUNTY JAIL,76234
COUNTY JAIL,WOOD COUNTY JAIL,75783
COUNTY JAIL,YOAKUM COUNTY JAIL,79355
COUNTY JAIL,YOUNG COUNTY JAIL,76450
COUNTY JAIL,ZAPATA COUNTY JAIL,78076
COUNTY JAIL,ZAVALA COUNTY JAIL,78839
CITY JAIL,FREEPORT CITY JAIL,77541
CITY JAIL,GRAND PRAIRIE CITY JAIL,75051
CITY JAIL,IRVING CITY JAIL,75015
CITY JAIL,KEMAH CITY JAIL,77565
CITY JAIL,AMARILLO CITY JAIL,79101
CITY JAIL,KELLER CITY JAIL,76244
DETENTION CENTER,FEDERAL DETENTION CENTER,77052
CORRECTIONAL FACILITY,DICKENS COUNTY CORRECTIONAL CENTER,79370
COUNTY JAIL,FALLS COUNTY JAIL,76661
COUNTY JAIL,FRIO COUNTY JAIL,78061
COUNTY JAIL,JEFFERSON CO DOWNTOWN JAIL - CSC,77704
COUNTY JAIL,LIBERTY COUNTY JAIL,77575
DETENTION CENTER,LIMESTONE COUNTY DETENTION CENTER,76642
CORRECTIONAL FACILITY,NEWTON CO CORRECTIONAL CENTER - CSC,75966
CORRECTIONAL FACILITY,VAL VERDE CO JAIL & CORRECTIONAL FACILITY,78840
COUNTY JAIL,BEAVER COUNTY JAIL,84713
COUNTY JAIL,BOX ELDER COUNTY JAIL,84302
COUNTY JAIL,CACHE COUNTY JAIL,84321
COUNTY JAIL,CARBON COUNTY JAIL,84501
COUNTY JAIL,DAGGETT COUNTY JAIL,84046
COUNTY JAIL,DAVIS COUNTY JAIL,84025
COUNTY JAIL,DUCHESNE COUNTY JAIL,84021
COUNTY JAIL,EMERY COUNTY JAIL,84513
COUNTY JAIL,GARFIELD COUNTY JAIL,84759
COUNTY JAIL,GRAND COUNTY JAIL,84532
COUNTY JAIL,IRON COUNTY JAIL,84720
COUNTY JAIL,JUAB COUNTY JAIL,84648
COUNTY JAIL,KANE COUNTY JAIL,84741
COUNTY JAIL,MILLARD COUNTY JAIL,84631
COUNTY JAIL,RICH COUNTY JAIL,84064
COUNTY JAIL,SALT LAKE COUNTY JAIL,84119
COUNTY JAIL,SAN JUAN COUNTY JAIL,84535
COUNTY JAIL,SANPETE COUNTY JAIL,84642
COUNTY JAIL,SEVIER COUNTY JAIL,84701
JUSTICE CENTER,SUMMIT COUNTY JUSTICE CENTER,84098
COUNTY JAIL,TOOELE COUNTY JAIL,84074
COUNTY JAIL,UINTAH COUNTY JAIL,84078
COUNTY JAIL,UTAH COUNTY JAIL,84660
COUNTY JAIL,WASATCH COUNTY JAIL,84032
COUNTY JAIL,WASHINGTON COUNTY JAIL,84737
CORRECTIONAL FACILITY,WEBER COUNTY CORRECTIONAL FACILITY,84404
COUNTY JAIL,ACCOMACK COUNTY JAIL,23301
REGIONAL JAIL,ALBEMARLE-CHARLOTTESVILLE REGIONAL JAIL,22902
REGIONAL JAIL,ALLEGHENY REGIONAL JAIL,24426
COUNTY JAIL,AMHERST COUNTY JAIL,24521
COUNTY JAIL,APPOMATTOX COUNTY JAIL,24522
COUNTY JAIL,ARLINGTON COUNTY JAIL,22201
COUNTY JAIL,AUGUSTA COUNTY SHERIFFS OFFICE,24401
COUNTY JAIL,BOTETOURT COUNTY JAIL,24090
COUNTY JAIL,BRUNSWICK COUNTY JAIL,23868
REGIONAL JAIL,PEUMANSEND CREEK REGIONAL JAIL,22427
COUNTY JAIL,CHARLOTTE COUNTY JAIL,23923
COUNTY JAIL,CHESTERFIELD COUNTY JAIL,23832
COUNTY JAIL,CULPEPER COUNTY JAIL,22701
COUNTY JAIL,DINWIDDIE COUNTY JAIL,23841
DETENTION CENTER,FAIRFAX COUNTY ADULT DETENTION CENTER,20120
COUNTY JAIL,FAUQUIER COUNTY JAIL,22186
COUNTY JAIL,FRANKLIN COUNTY JAIL,24151
DETENTION CENTER,CLARKE/FREDERICK/WINCHESTER REG DETENTION,22603
COUNTY JAIL,GLOUCESTER COUNTY JAIL,23061
REGIONAL JAIL AUTHORITY,BLUE RIDGE REGIONAL JAIL,24504
REGIONAL JAIL,PAMUNKEY REGIONAL JAIL,23069
COUNTY JAIL,HENRICO COUNTY JAIL,23273
COUNTY JAIL,HENRY COUNTY JAIL,24112
CORRECTIONAL FACILITY,LANCASTER COUNTY CORRECTIONAL CENTER,22503
DETENTION CENTER,LOUDOUN COUNTY ADULT DETENTION CENTER,20175
COUNTY JAIL,MECKLENBURG COUNTY JAIL,23917
REGIONAL JAIL,MIDDLE PENINSULA REGIONAL SECURITY CENTER,23149
COUNTY JAIL,MONTGOMERY COUNTY JAIL,24073
COUNTY JAIL,NORTHHAMPTON COUNTY JAIL,23347
REGIONAL JAIL,CENTRAL VIRGINIA REGIONAL JAIL,22960
COUNTY JAIL,PAGE COUNTY JAIL,22835
COUNTY JAIL,PATRICK COUNTY JAIL,24171
COUNTY JAIL,PITTSYLVANIA COUNTY JAIL,24531
REGIONAL JAIL,PIEDMONT REGIONAL JAIL,23901
CORRECTIONAL FACILITY,PRINCE WILLIAM-MANASSAS REG ADULT CORR. CTR.,22110
REGIONAL JAIL,NEW RIVER VALLEY REGIONAL JAIL,24084
COUNTY JAIL,RAPPAHANNOCK COUNTY JAIL,22747
REGIONAL JAIL,NORTHERN NECK REGIONAL JAIL,22572
COUNTY JAIL,ROANOKE COUNTY JAIL,24153
REGIONAL JAIL,ROCKBRIDGE COUNTY REGIONAL JAIL,24450
REGIONAL JAIL,ROCKINGHAM REGIONAL JAIL,22801
COUNTY JAIL,SHENANDOAN COUNTY JAIL,22664
COUNTY JAIL,SOUTHAMPTON COUNTY,23837
COUNTY JAIL,SUSSEX COUNTY JAIL,23884
COUNTY JAIL,WARREN COUNTY JAIL,22630
REGIONAL JAIL,SOUTHWEST VIRGINIA REGIONAL JAIL,24361
DETENTION CENTER,ALEXANDRIA CITY DETENTION CENTER,22314
CITY JAIL,BRISTOL CITY JAIL,24201
CITY JAIL,CHESAPEAKE CITY JAIL,23322
FARM,DANVILLE CITY PRISON FARM,24540
CITY JAIL,DANVILLE CITY JAIL,24541
REGIONAL JAIL,RAPPAHANNOCK REGIONAL JAIL,22555
CITY JAIL,HAMPTON CITY JAIL,23669
REGIONAL JAIL,RIVERSIDE REGIONAL JAIL,23860
CITY JAIL,MARTINSVILLE CITY SHERIFFS DEPT.,24112
FARM,NEWPORT NEWS CITY PRISON FARM,23609
CITY JAIL,NEWPORT NEWS CITY JAIL,23607
MUNICIPAL JAIL,NORFOLK MUNICIPAL JAIL,23510
CITY JAIL,PETERSBURG CITY,23803
CITY JAIL,PORTSMOUTH CITY JAIL,23704
REGIONAL JAIL,HAMPTON ROADS REGIONAL JAIL,23701
CITY JAIL,RICHMOND CITY JAIL,23223
CITY JAIL,ROANOKE CITY JAIL,24003
REGIONAL JAIL,WESTERN TIDEWATER REGIONAL JAIL,23464
CORRECTIONAL FACILITY,VIRGINIA BEACH MUNICIPAL CORRECTIONAL CENTER,23456
REGIONAL JAIL,VIRGINIA PENINSULA REGIONAL JAIL,23185
REGIONAL JAIL,SOUTHSIDE REGIONAL JAIL,23847
COUNTY JAIL,ADAMS COUNTY JAIL,99169
COUNTY JAIL,ASOTIN COUNTY JAIL,99403
COUNTY JAIL,BENTON COUNTY JAIL,99336
REGIONAL JAIL,CHELAN COUNTY REGIONAL JAIL,98801
CORRECTIONAL FACILITY,CLALLAM COUNTY CORRECTIONAL FACILITY,98362
COUNTY JAIL,CLARK COUNTY JAIL,98660
COUNTY JAIL,COLUMBIA COUNTY JAIL,99328
COUNTY JAIL,COWLITZ COUNTY JAIL,98626
COUNTY JAIL,FERRY COUNTY JAIL,99166
COUNTY JAIL,FRANKLIN COUNTY JAIL,99301
COUNTY JAIL,GARFIELD COUNTY JAIL,99347
COUNTY JAIL,GRANT COUNTY,98823
COUNTY JAIL,GRAYS HARBOR COUNTY JAIL,98563
COUNTY JAIL,ISLAND COUNTY JAIL,98239
